,,,,,,,Daily Price Arrival Report-08-11-2025 to 08-02-2026 for Gujarat,,,,,,
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"4,500.00","5,415.00","5,000.00",Rs./Quintal,0.50,Metric Tonnes,15-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"4,500.00","5,550.00","5,000.00",Rs./Quintal,0.40,Metric Tonnes,13-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"4,955.00","5,110.00","5,000.00",Rs./Quintal,2.00,Metric Tonnes,12-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,750.00","3,750.00",Rs./Quintal,1.20,Metric Tonnes,12-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"5,170.00","5,355.00","5,250.00",Rs./Quintal,0.40,Metric Tonnes,11-12-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,730.00","3,875.00",Rs./Quintal,1.00,Metric Tonnes,10-11-2025
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,100.00","3,500.00","3,400.00",Rs./Quintal,0.20,Metric Tonnes,09-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"1,500.00","3,300.00","2,750.00",Rs./Quintal,0.60,Metric Tonnes,08-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"4,805.00","5,805.00","5,000.00",Rs./Quintal,0.50,Metric Tonnes,07-01-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,750.00","5,000.00",Rs./Quintal,0.90,Metric Tonnes,02-02-2026
Gujarat,Amreli,Savarkundla APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,750.00","6,000.00","4,750.00",Rs./Quintal,0.50,Metric Tonnes,01-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,255.00","3,255.00","3,255.00",Rs./Quintal,0.30,Metric Tonnes,29-11-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,555.00","5,205.00","5,100.00",Rs./Quintal,5.80,Metric Tonnes,28-11-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,655.00","5,260.00","5,125.00",Rs./Quintal,8.40,Metric Tonnes,27-11-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","5,505.00","5,000.00",Rs./Quintal,14.20,Metric Tonnes,25-11-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,055.00","5,355.00","5,250.00",Rs./Quintal,14.50,Metric Tonnes,24-11-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,055.00","5,055.00","5,055.00",Rs./Quintal,0.20,Metric Tonnes,22-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,000.00","5,000.00","5,000.00",Rs./Quintal,0.20,Metric Tonnes,19-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,205.00","5,205.00","5,205.00",Rs./Quintal,0.70,Metric Tonnes,18-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,255.00","5,255.00","5,255.00",Rs./Quintal,0.60,Metric Tonnes,13-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,105.00","5,305.00","5,250.00",Rs./Quintal,1.00,Metric Tonnes,05-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,0.40,Metric Tonnes,04-02-2026
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"5,255.00","5,255.00","5,255.00",Rs./Quintal,0.50,Metric Tonnes,03-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,900.00","5,075.00","5,050.00",Rs./Quintal,3.50,Metric Tonnes,02-12-2025
Gujarat,Banaskanth,Deesa APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,900.00","5,075.00","5,000.00",Rs./Quintal,6.40,Metric Tonnes,01-12-2025
Gujarat,Banaskanth,Dhanera APMC,Cereals,Jowar(Sorghum),Other,Local,"3,505.00","3,505.00","3,505.00",Rs./Quintal,0.10,Metric Tonnes,28-11-2025
Gujarat,Banaskanth,Dhanera APMC,Cereals,Jowar(Sorghum),Other,Local,"2,435.00","2,435.00","2,435.00",Rs./Quintal,0.60,Metric Tonnes,21-11-2025
Gujarat,Banaskanth,Dhanera APMC,Cereals,Jowar(Sorghum),Other,Local,"2,505.00","2,505.00","2,505.00",Rs./Quintal,1.70,Metric Tonnes,19-01-2026
Gujarat,Banaskanth,Dhanera APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,705.00","3,705.00","3,705.00",Rs./Quintal,0.20,Metric Tonnes,10-11-2025
Gujarat,Banaskanth,Dhanera APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,485.00","2,485.00","2,485.00",Rs./Quintal,2.30,Metric Tonnes,08-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,725.00","5,725.00","5,725.00",Rs./Quintal,0.73,Metric Tonnes,31-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,680.00","5,680.00","5,680.00",Rs./Quintal,0.27,Metric Tonnes,30-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,565.00","5,565.00","5,565.00",Rs./Quintal,0.24,Metric Tonnes,29-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,865.00","5,865.00","5,865.00",Rs./Quintal,0.03,Metric Tonnes,29-01-2026
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,257.50","5,257.50","5,257.50",Rs./Quintal,0.79,Metric Tonnes,28-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,375.00","5,375.00","5,375.00",Rs./Quintal,0.70,Metric Tonnes,27-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,865.00","5,865.00","5,865.00",Rs./Quintal,0.14,Metric Tonnes,27-01-2026
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,250.00","5,250.00","5,250.00",Rs./Quintal,0.90,Metric Tonnes,26-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,442.50","5,442.50","5,442.50",Rs./Quintal,0.22,Metric Tonnes,25-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,405.00","5,405.00","5,405.00",Rs./Quintal,1.68,Metric Tonnes,25-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,782.50","5,782.50","5,782.50",Rs./Quintal,0.12,Metric Tonnes,24-01-2026
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,337.50","5,337.50","5,337.50",Rs./Quintal,0.35,Metric Tonnes,23-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,380.00","5,380.00","5,380.00",Rs./Quintal,0.22,Metric Tonnes,22-12-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,775.00","5,775.00","5,775.00",Rs./Quintal,0.63,Metric Tonnes,22-01-2026
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Local,Local,"5,400.00","5,400.00","5,400.00",Rs./Quintal,1.44,Metric Tonnes,21-11-2025
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,830.00","5,830.00","5,830.00",Rs./Quintal,0.13,Metric Tonnes,21-01-2026
Gujarat,Banaskanth,Palanpur APMC,Cereals,Jowar(Sorghum),Jowar (Yellow),Local,"5,770.00","5,770.00","5,770.00",Rs./Quintal,0.22,Metric Tonnes,20-01-2026
