,,,,,,,Daily Price Arrival Report-08-11-2025 to 08-02-2026 for Gujarat,,,,,,
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,6.30,Metric Tonnes,27-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,530.00",Rs./Quintal,23.70,Metric Tonnes,27-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,30.10,Metric Tonnes,26-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,400.00",Rs./Quintal,0.30,Metric Tonnes,25-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,15.00,Metric Tonnes,23-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,3.90,Metric Tonnes,23-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,400.00",Rs./Quintal,2.30,Metric Tonnes,22-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,1.30,Metric Tonnes,22-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,535.00",Rs./Quintal,3.90,Metric Tonnes,22-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,3.30,Metric Tonnes,21-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,11.50,Metric Tonnes,20-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,510.00",Rs./Quintal,0.10,Metric Tonnes,20-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,400.00",Rs./Quintal,3.90,Metric Tonnes,19-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,6.50,Metric Tonnes,19-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,510.00",Rs./Quintal,19.90,Metric Tonnes,19-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,45.00,Metric Tonnes,18-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,8.90,Metric Tonnes,17-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,13.70,Metric Tonnes,17-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,41.40,Metric Tonnes,16-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,16.70,Metric Tonnes,16-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,10.90,Metric Tonnes,15-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,11.00,Metric Tonnes,15-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,12.00,Metric Tonnes,14-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,8.00,Metric Tonnes,13-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,525.00",Rs./Quintal,58.60,Metric Tonnes,13-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,13.00,Metric Tonnes,12-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,0.60,Metric Tonnes,12-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,525.00",Rs./Quintal,50.90,Metric Tonnes,12-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,2.60,Metric Tonnes,11-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,17.40,Metric Tonnes,10-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,13.60,Metric Tonnes,10-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,400.00",Rs./Quintal,2.20,Metric Tonnes,09-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,3.00,Metric Tonnes,09-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,48.20,Metric Tonnes,08-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,42.60,Metric Tonnes,08-11-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,0.10,Metric Tonnes,07-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,3.20,Metric Tonnes,06-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,12.00,Metric Tonnes,06-02-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,545.00",Rs./Quintal,0.80,Metric Tonnes,06-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,4.90,Metric Tonnes,05-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,540.00",Rs./Quintal,38.40,Metric Tonnes,05-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,0.50,Metric Tonnes,04-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,22.00,Metric Tonnes,03-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,32.00,Metric Tonnes,03-02-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,530.00",Rs./Quintal,37.30,Metric Tonnes,03-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,0.80,Metric Tonnes,02-02-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,525.00",Rs./Quintal,43.20,Metric Tonnes,02-01-2026
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,400.00",Rs./Quintal,28.60,Metric Tonnes,01-12-2025
Gujarat,Dahod,Dahod APMC,Cereals,Rice,Lashkari,FAQ,"5,000.00","6,000.00","5,520.00",Rs./Quintal,18.00,Metric Tonnes,01-01-2026

